"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 13 14:28:00 GMT 2023","Thu Jul 13 14:28:15 GMT 2023","15118","","Testing telnyx with webdriverIO","","","","TX_016 Test Sign In form from Contact Us page with negative scenario where all fields are filled with incorrect credentials",""
"passed","Thu Jul 13 14:28:47 GMT 2023","Thu Jul 13 14:28:52 GMT 2023","5598","","Testing telnyx with webdriverIO","","","","TX_019 Check that ""Confirm email"" page is loading after clicking ""Submit"" button on Sign Up page with filling in the correct data in the required fields and ""Promo Code"" field",""
"passed","Thu Jul 13 14:28:24 GMT 2023","Thu Jul 13 14:28:28 GMT 2023","4712","","Testing telnyx with webdriverIO","","","","TX_018 Check that ""Confirm email"" page is loading after clicking ""Submit"" button on Sign Up page with filling the correct data in the required fields",""
"passed","Thu Jul 13 14:28:13 GMT 2023","Thu Jul 13 14:28:31 GMT 2023","17900","","Testing telnyx with webdriverIO","","","","TX_016 Test Sign In form from Contact Us page with negative scenario where all fields are filled with incorrect credentials",""
"passed","Thu Jul 13 14:26:50 GMT 2023","Thu Jul 13 14:27:07 GMT 2023","17081","","Testing telnyx with webdriverIO","","","","TX_009 Test the ""Contact Us"" form with positive scenario, form opened via ""Talk to an expert"" link button from the ""g2-compare"" page",""
"passed","Thu Jul 13 14:27:36 GMT 2023","Thu Jul 13 14:27:44 GMT 2023","8296","","Testing telnyx with webdriverIO","","","","TX_013 Test Sign up form from Contact Us page with negative scenario where all fields are filled with incorrect credentials",""
"passed","Thu Jul 13 14:26:39 GMT 2023","Thu Jul 13 14:26:56 GMT 2023","17554","","Testing telnyx with webdriverIO","","","","TX_009 Test the ""Contact Us"" form with positive scenario, form opened via ""Talk to an expert"" link button from the ""g2-compare"" page",""
"passed","Thu Jul 13 14:28:28 GMT 2023","Thu Jul 13 14:28:39 GMT 2023","10372","","Testing telnyx with webdriverIO","","","","TX_019 Check that ""Confirm email"" page is loading after clicking ""Submit"" button on Sign Up page with filling in the correct data in the required fields and ""Promo Code"" field",""
"passed","Thu Jul 13 14:27:04 GMT 2023","Thu Jul 13 14:27:12 GMT 2023","8163","","Testing telnyx with webdriverIO","","","","TX_011 Check that ""Privacy Policy"" link navigate to ""Privacy Policy"" page from the Sign up page",""
"passed","Thu Jul 13 14:27:17 GMT 2023","Thu Jul 13 14:27:26 GMT 2023","9306","","Testing telnyx with webdriverIO","","","","TX_011 Check that ""Privacy Policy"" link navigate to ""Privacy Policy"" page from the Sign up page",""
"passed","Thu Jul 13 14:27:44 GMT 2023","Thu Jul 13 14:28:03 GMT 2023","18721","","Testing telnyx with webdriverIO","","","","TX_014 Test Sign In form from Sign Up page with negative scenario where all fields are filled with incorrect credentials",""
"passed","Thu Jul 13 14:27:26 GMT 2023","Thu Jul 13 14:27:36 GMT 2023","9231","","Testing telnyx with webdriverIO","","","","TX_012 Test ""Become a Telnyx Partner"" form with negative scenario where all fields are filled with incorrect data",""
"passed","Thu Jul 13 14:26:00 GMT 2023","Thu Jul 13 14:26:15 GMT 2023","15615","","Testing telnyx with webdriverIO","","","","TX_005 Test the ""Become a Telnyx Partner"" form with positive scenario, form opened via link from the Partnerships page",""
"passed","Thu Jul 13 14:27:07 GMT 2023","Thu Jul 13 14:27:17 GMT 2023","9625","","Testing telnyx with webdriverIO","","","","TX_010 Check that ""Telnyx`s Terms & Conditions"" link navigate to ""Telnyx`s Terms & Conditions"" page from the Sign up page",""
"passed","Thu Jul 13 14:26:31 GMT 2023","Thu Jul 13 14:26:39 GMT 2023","7579","","Testing telnyx with webdriverIO","","","","TX_008 Chech that ""Mission Control"" link navigate to ""Mission Control"" page from the ""Why Telnyx"" dropdown",""
"passed","Thu Jul 13 14:25:17 GMT 2023","Thu Jul 13 14:25:32 GMT 2023","15017","","Testing telnyx with webdriverIO","","","","TX_002 Test the Sign up form with positive scenario, form opened via link from the ""Global Numbers"" page",""
"passed","Thu Jul 13 14:28:40 GMT 2023","Thu Jul 13 14:28:47 GMT 2023","6127","","Testing telnyx with webdriverIO","","","","TX_018 Check that ""Confirm email"" page is loading after clicking ""Submit"" button on Sign Up page with filling the correct data in the required fields",""
"passed","Thu Jul 13 14:25:43 GMT 2023","Thu Jul 13 14:25:53 GMT 2023","9707","","Testing telnyx with webdriverIO","","","","TX_004 Chech that ""See pricing"" button navigate to ""Pricing"" page from the ""Global Numbers"" page",""
"passed","Thu Jul 13 14:27:28 GMT 2023","Thu Jul 13 14:27:48 GMT 2023","19914","","Testing telnyx with webdriverIO","","","","TX_014 Test Sign In form from Sign Up page with negative scenario where all fields are filled with incorrect credentials",""
"passed","Thu Jul 13 14:28:52 GMT 2023","Thu Jul 13 14:28:56 GMT 2023","3765","","Testing telnyx with webdriverIO","","","","TX_020 Test the ""Contact Us"" form with negative scenario when all fields are left empty",""
"passed","Thu Jul 13 14:28:39 GMT 2023","Thu Jul 13 14:28:45 GMT 2023","5824","","Testing telnyx with webdriverIO","","","","TX_020 Test the ""Contact Us"" form with negative scenario when all fields are left empty",""
"passed","Thu Jul 13 14:25:00 GMT 2023","Thu Jul 13 14:25:26 GMT 2023","25932","","Testing telnyx with webdriverIO","","","","TX_002 Test the Sign up form with positive scenario, form opened via link from the ""Global Numbers"" page",""
"passed","Thu Jul 13 14:27:19 GMT 2023","Thu Jul 13 14:27:28 GMT 2023","8751","","Testing telnyx with webdriverIO","","","","TX_013 Test Sign up form from Contact Us page with negative scenario where all fields are filled with incorrect credentials",""
"passed","Thu Jul 13 14:28:15 GMT 2023","Thu Jul 13 14:28:24 GMT 2023","8950","","Testing telnyx with webdriverIO","","","","TX_017 Chech that ""Support Center"" link navigate to ""Support Center"" page from the ""Contact us"" page",""
"passed","Thu Jul 13 14:26:09 GMT 2023","Thu Jul 13 14:26:22 GMT 2023","13352","","Testing telnyx with webdriverIO","","","","TX_006 Test ""See use cases"" and ""See industries"" buttons functionality on ""Solutions"" page",""
"passed","Thu Jul 13 14:25:32 GMT 2023","Thu Jul 13 14:25:50 GMT 2023","18111","","Testing telnyx with webdriverIO","","","","TX_003 Test the ""Contact Us"" form with positive scenario, form opened via link from the Global Numbers page",""
"passed","Thu Jul 13 14:24:49 GMT 2023","Thu Jul 13 14:25:17 GMT 2023","27921","","Testing telnyx with webdriverIO","","","","TX_001 Check ""Number pricing"" form changes depending on selected option in ""Pay as you go"" dropdown on ""Numbers pricing"" page",""
"passed","Thu Jul 13 14:27:48 GMT 2023","Thu Jul 13 14:28:00 GMT 2023","11841","","Testing telnyx with webdriverIO","","","","TX_015 Test Sign In form from Sign Up page with negative scenario when all fields are left empty",""
