"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 14 08:44:05 GMT 2023","Fri Jul 14 08:44:10 GMT 2023","5593","","Testing telnyx with webdriverIO","","","","TX_017 Chech that ""Support Center"" link navigate to ""Support Center"" page from the ""Contact us"" page",""
"passed","Fri Jul 14 08:42:55 GMT 2023","Fri Jul 14 08:43:08 GMT 2023","12387","","Testing telnyx with webdriverIO","","","","TX_011 Check that ""Privacy Policy"" link navigate to ""Privacy Policy"" page from the Sign up page",""
"passed","Fri Jul 14 08:42:58 GMT 2023","Fri Jul 14 08:43:09 GMT 2023","11045","","Testing telnyx with webdriverIO","","","","TX_013 Test Sign up form from Contact Us page with negative scenario where all fields are filled with incorrect credentials",""
"passed","Fri Jul 14 08:44:35 GMT 2023","Fri Jul 14 08:44:41 GMT 2023","6156","","Testing telnyx with webdriverIO","","","","TX_019 Check that ""Confirm email"" page is loading after clicking ""Submit"" button on Sign Up page with filling in the correct data in the required fields and ""Promo Code"" field",""
"passed","Fri Jul 14 08:44:20 GMT 2023","Fri Jul 14 08:44:30 GMT 2023","9562","","Testing telnyx with webdriverIO","","","","TX_017 Chech that ""Support Center"" link navigate to ""Support Center"" page from the ""Contact us"" page",""
"passed","Fri Jul 14 08:44:16 GMT 2023","Fri Jul 14 08:44:26 GMT 2023","10202","","Testing telnyx with webdriverIO","","","","TX_019 Check that ""Confirm email"" page is loading after clicking ""Submit"" button on Sign Up page with filling in the correct data in the required fields and ""Promo Code"" field",""
"passed","Fri Jul 14 08:43:09 GMT 2023","Fri Jul 14 08:43:34 GMT 2023","24456","","Testing telnyx with webdriverIO","","","","TX_014 Test Sign In form from Sign Up page with negative scenario where all fields are filled with incorrect credentials",""
"passed","Fri Jul 14 08:42:43 GMT 2023","Fri Jul 14 08:42:55 GMT 2023","12111","","Testing telnyx with webdriverIO","","","","TX_010 Check that ""Telnyx`s Terms & Conditions"" link navigate to ""Telnyx`s Terms & Conditions"" page from the Sign up page",""
"passed","Fri Jul 14 08:43:46 GMT 2023","Fri Jul 14 08:44:05 GMT 2023","18471","","Testing telnyx with webdriverIO","","","","TX_016 Test Sign In form from Contact Us page with negative scenario where all fields are filled with incorrect credentials",""
"passed","Fri Jul 14 08:42:09 GMT 2023","Fri Jul 14 08:42:31 GMT 2023","21723","","Testing telnyx with webdriverIO","","","","TX_009 Test the ""Contact Us"" form with positive scenario, form opened via ""Talk to an expert"" link button from the ""g2-compare"" page",""
"passed","Fri Jul 14 08:40:21 GMT 2023","Fri Jul 14 08:40:38 GMT 2023","17395","","Testing telnyx with webdriverIO","","","","TX_003 Test the ""Contact Us"" form with positive scenario, form opened via link from the Global Numbers page",""
"passed","Fri Jul 14 08:43:34 GMT 2023","Fri Jul 14 08:43:46 GMT 2023","12420","","Testing telnyx with webdriverIO","","","","TX_015 Test Sign In form from Sign Up page with negative scenario when all fields are left empty",""
"passed","Fri Jul 14 08:42:04 GMT 2023","Fri Jul 14 08:42:16 GMT 2023","12203","","Testing telnyx with webdriverIO","","","","TX_007 Check that ""Confirm email"" page is loading after clicking ""Submit"" button on Sign Up page with filling the correct data in the required fields, form opened via link from the ""SMS API"" page",""
"passed","Fri Jul 14 08:43:19 GMT 2023","Fri Jul 14 08:43:27 GMT 2023","8790","","Testing telnyx with webdriverIO","","","","TX_013 Test Sign up form from Contact Us page with negative scenario where all fields are filled with incorrect credentials",""
"passed","Fri Jul 14 08:40:47 GMT 2023","Fri Jul 14 08:41:00 GMT 2023","12828","","Testing telnyx with webdriverIO","","","","TX_004 Chech that ""See pricing"" button navigate to ""Pricing"" page from the ""Global Numbers"" page",""
"passed","Fri Jul 14 08:44:41 GMT 2023","Fri Jul 14 08:44:46 GMT 2023","4300","","Testing telnyx with webdriverIO","","","","TX_020 Test the ""Contact Us"" form with negative scenario when all fields are left empty",""
"passed","Fri Jul 14 08:41:51 GMT 2023","Fri Jul 14 08:42:02 GMT 2023","11525","","Testing telnyx with webdriverIO","","","","TX_007 Check that ""Confirm email"" page is loading after clicking ""Submit"" button on Sign Up page with filling the correct data in the required fields, form opened via link from the ""SMS API"" page",""
"passed","Fri Jul 14 08:40:28 GMT 2023","Fri Jul 14 08:40:47 GMT 2023","18503","","Testing telnyx with webdriverIO","","","","TX_003 Test the ""Contact Us"" form with positive scenario, form opened via link from the Global Numbers page",""
"passed","Fri Jul 14 08:43:27 GMT 2023","Fri Jul 14 08:43:50 GMT 2023","22239","","Testing telnyx with webdriverIO","","","","TX_014 Test Sign In form from Sign Up page with negative scenario where all fields are filled with incorrect credentials",""
"passed","Fri Jul 14 08:41:00 GMT 2023","Fri Jul 14 08:41:15 GMT 2023","15183","","Testing telnyx with webdriverIO","","","","TX_005 Test the ""Become a Telnyx Partner"" form with positive scenario, form opened via link from the Partnerships page",""
"broken","Fri Jul 14 08:41:06 GMT 2023","Fri Jul 14 08:41:51 GMT 2023","44185","","Testing telnyx with webdriverIO","","","","TX_006 Test ""See use cases"" and ""See industries"" buttons functionality on ""Solutions"" page",""
"passed","Fri Jul 14 08:44:30 GMT 2023","Fri Jul 14 08:44:35 GMT 2023","5454","","Testing telnyx with webdriverIO","","","","TX_018 Check that ""Confirm email"" page is loading after clicking ""Submit"" button on Sign Up page with filling the correct data in the required fields",""
"passed","Fri Jul 14 08:44:26 GMT 2023","Fri Jul 14 08:44:32 GMT 2023","5483","","Testing telnyx with webdriverIO","","","","TX_020 Test the ""Contact Us"" form with negative scenario when all fields are left empty",""
