"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 14 09:56:31 GMT 2023","Fri Jul 14 09:56:46 GMT 2023","15041","","Testing telnyx with webdriverIO","","","","TX_005 Test the ""Become a Telnyx Partner"" form with positive scenario, form opened via link from the Partnerships page",""
"passed","Fri Jul 14 09:57:29 GMT 2023","Fri Jul 14 09:57:40 GMT 2023","11069","","Testing telnyx with webdriverIO","","","","TX_010 Check that ""Telnyx`s Terms & Conditions"" link navigate to ""Telnyx`s Terms & Conditions"" page from the Sign up page",""
"passed","Fri Jul 14 09:56:54 GMT 2023","Fri Jul 14 09:57:05 GMT 2023","11622","","Testing telnyx with webdriverIO","","","","TX_007 Check that ""Confirm email"" page is loading after clicking ""Submit"" button on Sign Up page with filling the correct data in the required fields, form opened via link from the ""SMS API"" page",""
"passed","Fri Jul 14 09:56:46 GMT 2023","Fri Jul 14 09:56:54 GMT 2023","7391","","Testing telnyx with webdriverIO","","","","TX_006 Test ""See use cases"" and ""See industries"" buttons functionality on ""Solutions"" page",""
"passed","Fri Jul 14 09:59:17 GMT 2023","Fri Jul 14 09:59:22 GMT 2023","4198","","Testing telnyx with webdriverIO","","","","TX_020 Test the ""Contact Us"" form with negative scenario when all fields are left empty",""
"passed","Fri Jul 14 09:56:43 GMT 2023","Fri Jul 14 09:57:03 GMT 2023","19906","","Testing telnyx with webdriverIO","","","","TX_009 Test the ""Contact Us"" form with positive scenario, form opened via ""Talk to an expert"" link button from the ""g2-compare"" page",""
"passed","Fri Jul 14 09:55:35 GMT 2023","Fri Jul 14 09:55:54 GMT 2023","19417","","Testing telnyx with webdriverIO","","","","TX_003 Test the ""Contact Us"" form with positive scenario, form opened via link from the Global Numbers page",""
"passed","Fri Jul 14 09:58:30 GMT 2023","Fri Jul 14 09:58:36 GMT 2023","5785","","Testing telnyx with webdriverIO","","","","TX_017 Chech that ""Support Center"" link navigate to ""Support Center"" page from the ""Contact us"" page",""
"passed","Fri Jul 14 09:55:47 GMT 2023","Fri Jul 14 09:56:00 GMT 2023","13398","","Testing telnyx with webdriverIO","","","","TX_002 Test the Sign up form with positive scenario, form opened via link from the ""Global Numbers"" page",""
"passed","Fri Jul 14 09:58:16 GMT 2023","Fri Jul 14 09:58:30 GMT 2023","14012","","Testing telnyx with webdriverIO","","","","TX_016 Test Sign In form from Contact Us page with negative scenario where all fields are filled with incorrect credentials",""
"passed","Fri Jul 14 09:58:51 GMT 2023","Fri Jul 14 09:58:55 GMT 2023","3866","","Testing telnyx with webdriverIO","","","","TX_020 Test the ""Contact Us"" form with negative scenario when all fields are left empty",""
"passed","Fri Jul 14 09:55:16 GMT 2023","Fri Jul 14 09:55:24 GMT 2023","8011","","Testing telnyx with webdriverIO","","","","TX_001 Check ""Number pricing"" form changes depending on selected option in ""Pay as you go"" dropdown on ""Numbers pricing"" page",""
"passed","Fri Jul 14 09:55:27 GMT 2023","Fri Jul 14 09:55:47 GMT 2023","20226","","Testing telnyx with webdriverIO","","","","TX_001 Check ""Number pricing"" form changes depending on selected option in ""Pay as you go"" dropdown on ""Numbers pricing"" page",""
"passed","Fri Jul 14 09:57:40 GMT 2023","Fri Jul 14 09:58:02 GMT 2023","21837","","Testing telnyx with webdriverIO","","","","TX_014 Test Sign In form from Sign Up page with negative scenario where all fields are filled with incorrect credentials",""
"passed","Fri Jul 14 09:56:01 GMT 2023","Fri Jul 14 09:56:17 GMT 2023","16050","","Testing telnyx with webdriverIO","","","","TX_005 Test the ""Become a Telnyx Partner"" form with positive scenario, form opened via link from the Partnerships page",""
"passed","Fri Jul 14 09:57:12 GMT 2023","Fri Jul 14 09:57:29 GMT 2023","17352","","Testing telnyx with webdriverIO","","","","TX_009 Test the ""Contact Us"" form with positive scenario, form opened via ""Talk to an expert"" link button from the ""g2-compare"" page",""
"passed","Fri Jul 14 09:56:39 GMT 2023","Fri Jul 14 09:56:43 GMT 2023","4488","","Testing telnyx with webdriverIO","","","","TX_008 Chech that ""Mission Control"" link navigate to ""Mission Control"" page from the ""Why Telnyx"" dropdown",""
"passed","Fri Jul 14 09:58:41 GMT 2023","Fri Jul 14 09:58:58 GMT 2023","17489","","Testing telnyx with webdriverIO","","","","TX_016 Test Sign In form from Contact Us page with negative scenario where all fields are filled with incorrect credentials",""
"passed","Fri Jul 14 09:57:51 GMT 2023","Fri Jul 14 09:58:00 GMT 2023","8419","","Testing telnyx with webdriverIO","","","","TX_012 Test ""Become a Telnyx Partner"" form with negative scenario where all fields are filled with incorrect data",""
"passed","Fri Jul 14 09:56:26 GMT 2023","Fri Jul 14 09:56:39 GMT 2023","12626","","Testing telnyx with webdriverIO","","","","TX_007 Check that ""Confirm email"" page is loading after clicking ""Submit"" button on Sign Up page with filling the correct data in the required fields, form opened via link from the ""SMS API"" page",""
"passed","Fri Jul 14 09:58:10 GMT 2023","Fri Jul 14 09:58:28 GMT 2023","18152","","Testing telnyx with webdriverIO","","","","TX_014 Test Sign In form from Sign Up page with negative scenario where all fields are filled with incorrect credentials",""
"passed","Fri Jul 14 09:59:05 GMT 2023","Fri Jul 14 09:59:12 GMT 2023","6509","","Testing telnyx with webdriverIO","","","","TX_018 Check that ""Confirm email"" page is loading after clicking ""Submit"" button on Sign Up page with filling the correct data in the required fields",""
"passed","Fri Jul 14 09:58:28 GMT 2023","Fri Jul 14 09:58:41 GMT 2023","12603","","Testing telnyx with webdriverIO","","","","TX_015 Test Sign In form from Sign Up page with negative scenario when all fields are left empty",""
"passed","Fri Jul 14 09:56:00 GMT 2023","Fri Jul 14 09:56:19 GMT 2023","18990","","Testing telnyx with webdriverIO","","","","TX_003 Test the ""Contact Us"" form with positive scenario, form opened via link from the Global Numbers page",""
"passed","Fri Jul 14 09:56:17 GMT 2023","Fri Jul 14 09:56:26 GMT 2023","8742","","Testing telnyx with webdriverIO","","","","TX_006 Test ""See use cases"" and ""See industries"" buttons functionality on ""Solutions"" page",""
"passed","Fri Jul 14 09:55:54 GMT 2023","Fri Jul 14 09:56:01 GMT 2023","7154","","Testing telnyx with webdriverIO","","","","TX_004 Chech that ""See pricing"" button navigate to ""Pricing"" page from the ""Global Numbers"" page",""
