"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 13 13:58:17 GMT 2023","Thu Jul 13 13:58:26 GMT 2023","8276","","Testing telnyx with webdriverIO","","","","TX_012 Test ""Become a Telnyx Partner"" form with negative scenario where all fields are filled with incorrect data",""
"passed","Thu Jul 13 13:59:21 GMT 2023","Thu Jul 13 13:59:25 GMT 2023","3924","","Testing telnyx with webdriverIO","","","","TX_020 Test the ""Contact Us"" form with negative scenario when all fields are left empty",""
"passed","Thu Jul 13 13:58:51 GMT 2023","Thu Jul 13 13:59:05 GMT 2023","14486","","Testing telnyx with webdriverIO","","","","TX_015 Test Sign In form from Sign Up page with negative scenario when all fields are left empty",""
"broken","Thu Jul 13 13:56:45 GMT 2023","Thu Jul 13 13:57:26 GMT 2023","40693","","Testing telnyx with webdriverIO","","","","TX_006 Test ""See use cases"" and ""See industries"" buttons functionality on ""Solutions"" page",""
"passed","Thu Jul 13 13:57:28 GMT 2023","Thu Jul 13 13:57:47 GMT 2023","18171","","Testing telnyx with webdriverIO","","","","TX_009 Test the ""Contact Us"" form with positive scenario, form opened via ""Talk to an expert"" link button from the ""g2-compare"" page",""
"broken","Thu Jul 13 13:56:35 GMT 2023","Thu Jul 13 13:57:15 GMT 2023","39450","","Testing telnyx with webdriverIO","","","","TX_006 Test ""See use cases"" and ""See industries"" buttons functionality on ""Solutions"" page",""
"passed","Thu Jul 13 13:58:38 GMT 2023","Thu Jul 13 13:58:47 GMT 2023","9305","","Testing telnyx with webdriverIO","","","","TX_015 Test Sign In form from Sign Up page with negative scenario when all fields are left empty",""
"passed","Thu Jul 13 13:57:36 GMT 2023","Thu Jul 13 13:57:43 GMT 2023","6582","","Testing telnyx with webdriverIO","","","","TX_008 Chech that ""Mission Control"" link navigate to ""Mission Control"" page from the ""Why Telnyx"" dropdown",""
"passed","Thu Jul 13 13:58:17 GMT 2023","Thu Jul 13 13:58:38 GMT 2023","20873","","Testing telnyx with webdriverIO","","","","TX_014 Test Sign In form from Sign Up page with negative scenario where all fields are filled with incorrect credentials",""
"passed","Thu Jul 13 13:57:26 GMT 2023","Thu Jul 13 13:57:36 GMT 2023","10397","","Testing telnyx with webdriverIO","","","","TX_007 Check that ""Confirm email"" page is loading after clicking ""Submit"" button on Sign Up page with filling the correct data ​​in the required fields, form opened via link from the ""SMS API"" page",""
"passed","Thu Jul 13 13:58:33 GMT 2023","Thu Jul 13 13:58:51 GMT 2023","17618","","Testing telnyx with webdriverIO","","","","TX_014 Test Sign In form from Sign Up page with negative scenario where all fields are filled with incorrect credentials",""
"passed","Thu Jul 13 13:57:15 GMT 2023","Thu Jul 13 13:57:23 GMT 2023","8541","","Testing telnyx with webdriverIO","","","","TX_007 Check that ""Confirm email"" page is loading after clicking ""Submit"" button on Sign Up page with filling the correct data ​​in the required fields, form opened via link from the ""SMS API"" page",""
"passed","Thu Jul 13 13:57:43 GMT 2023","Thu Jul 13 13:57:59 GMT 2023","16424","","Testing telnyx with webdriverIO","","","","TX_009 Test the ""Contact Us"" form with positive scenario, form opened via ""Talk to an expert"" link button from the ""g2-compare"" page",""
"passed","Thu Jul 13 13:56:02 GMT 2023","Thu Jul 13 13:56:18 GMT 2023","15715","","Testing telnyx with webdriverIO","","","","TX_003 Test the ""Contact Us"" form with positive scenario, form opened via link from the Global Numbers page",""
"passed","Thu Jul 13 13:59:05 GMT 2023","Thu Jul 13 13:59:23 GMT 2023","17787","","Testing telnyx with webdriverIO","","","","TX_016 Test Sign In form from Contact Us page with negative scenario where all fields are filled with incorrect credentials",""
"passed","Thu Jul 13 13:56:29 GMT 2023","Thu Jul 13 13:56:45 GMT 2023","16297","","Testing telnyx with webdriverIO","","","","TX_005 Test the ""Become a Telnyx Partner"" form with positive scenario, form opened via link from the Partnerships page",""
"passed","Thu Jul 13 13:55:15 GMT 2023","Thu Jul 13 13:55:37 GMT 2023","21883","","Testing telnyx with webdriverIO","","","","TX_001 Check ""Number pricing"" form changes depending on selected option in ""Pay as you go"" dropdown on ""Numbers pricing"" page",""
"passed","Thu Jul 13 13:58:03 GMT 2023","Thu Jul 13 13:58:09 GMT 2023","6585","","Testing telnyx with webdriverIO","","","","TX_012 Test ""Become a Telnyx Partner"" form with negative scenario where all fields are filled with incorrect data",""
"passed","Thu Jul 13 13:59:30 GMT 2023","Thu Jul 13 13:59:35 GMT 2023","5148","","Testing telnyx with webdriverIO","","","","TX_018 Check that ""Confirm email"" page is loading after clicking ""Submit"" button on Sign Up page with filling the correct data in the required fields",""
"passed","Thu Jul 13 13:58:47 GMT 2023","Thu Jul 13 13:59:03 GMT 2023","15864","","Testing telnyx with webdriverIO","","","","TX_016 Test Sign In form from Contact Us page with negative scenario where all fields are filled with incorrect credentials",""
"passed","Thu Jul 13 13:56:12 GMT 2023","Thu Jul 13 13:56:20 GMT 2023","8193","","Testing telnyx with webdriverIO","","","","TX_004 Chech that ""See pricing"" button navigate to ""Pricing"" page from the ""Global Numbers"" page",""
"passed","Thu Jul 13 13:55:49 GMT 2023","Thu Jul 13 13:56:02 GMT 2023","13435","","Testing telnyx with webdriverIO","","","","TX_002 Test the Sign up form with positive scenario, form opened via link from the ""Global Numbers"" page",""
"passed","Thu Jul 13 13:58:08 GMT 2023","Thu Jul 13 13:58:17 GMT 2023","9780","","Testing telnyx with webdriverIO","","","","TX_011 Check that ""Privacy Policy"" link navigate to ""Privacy Policy"" page from the Sign up page",""
